YEAR,WEEK,ID_MATERIAL,ID_VENDOR,ID_PLANT,MAT GROUP,CONTRACT QTY,PRICE,CD_DOWN_INTERVAL,VL_BATCH,VL_MPVS,VL_MIN_ORDER_QTY,BATCH,MPVS,FY,FY_LY,STD BATCH,FY WOW,CONTRACT WEIGHT,SUPER THEME,ABC PRESENT,SAFETY TIME PROFILE,COVERAGE PROFILE SITE,COVERAGE PROFILE NO,VS CURRENT,VS PREV,SEGMENTATION,LIFETIME,LAST WEEK SITE COMMENTS,SIP COMMENTS,SITE COMMENTS,AVG_COVERAGE_ONLY,AVG_COVERAGE_ONLY_Q2,TOTAL_DEMAND_ONLY,TOTAL_DEMAND_ONLY_Q2,AVG_DEMAND_ONLY,AVG_DEMAND_ONLY_Q2,TOTAL_PREBUILD,TOTAL_PREBUILD_Q2,AVG_PREBUILD,AVG_PREBUILD_Q2,AVG_INVENTORY_ONLY,AVG_INVENTORY_ONLY_Q2,AVG_SAFETY,AVG_SAFETY_Q2,AVG_SUPPLY,AVG_SUPPLY_Q2
2022,15,2708,1,1,1,59280,216.98,50000,7.0,5.0,5000.0,50160.0,37920.0,154813.0,155764.0,88080.0,0.9938946097943042,0.6730245231607629,2,1,1,10,35,95.55775883767828,47.23656404,9,0.0,1,1,1,,28.23076923076923,0.0,-65767.0,,-5480.583333333333,0.0,0.0,,0.0,,24607.83333333333,,0.0,0.0,85219.0
2020,5,250,2,1,1,25840,182.84,25000,7.0,5.0,5000.0,12800.0,22800.0,109678.0,118208.0,35600.0,0.9278390633459664,0.7258426966292135,6,1,1,5,5,107.98759907137784,30.09766962,1,1.0,1,1,1,36.55555555555556,31.846153846153847,-31444.0,-29168.0,-3493.777777777778,-2243.692307692308,0.0,0.0,0.0,0.0,17465.222222222223,9574.384615384615,-0.1111111111111111,0.0,43939.0,21365.0
2021,32,1198,3,1,3,76000,123.76,60000,7.0,5.0,5000.0,51200.0,48000.0,278400.0,288000.0,99200.0,0.9666666666666668,0.7661290322580645,3,1,1,18,7,94.34512745,78.0630939,5,0.0,1,1,1,27.0,,-36743.0,,-7348.6,,0.0,,0.0,,27107.0,,0.0,,51247.0,
2021,8,1547,2,1,1,30096,637.02,30000,7.0,5.0,5000.0,24336.0,22860.0,160251.0,157497.0,47196.0,1.017486047353283,0.6376811594202898,1,1,1,14,7,86.77280204702066,28.58282753,8,1.0,1,1,3,111.57142857142856,110.23076923076924,-38287.0,-29682.0,-5469.571428571428,-2283.230769230769,0.0,0.0,0.0,0.0,46036.142857142855,58607.69230769231,0.0,0.0,48768.0,29349.0
2020,27,572,4,1,3,114680,134.97,60000,7.0,5.0,5000.0,91200.0,27200.0,266041.0,263632.0,118400.0,1.009137737452206,0.9685810810810812,1,1,1,5,2,106.14697198853897,29.00464768,7,0.0,1,3,3,,,,,,,,,,,,,,,,
2023,3,3047,3,1,3,96000,132.66,60000,7.0,5.0,5000.0,78000.0,60000.0,283992.0,235505.0,138000.0,1.2058852253667651,0.6956521739130435,7,1,1,5,6,0.152562121,1.641928281,1,0.0,1,1,1,33.09090909090909,51.0,0.0,0.0,,,0.0,0.0,,,,,,,124531.0,68991.0
2021,40,42,4,1,3,8250,563.6,5000,7.0,5.0,5000.0,14580.0,12960.0,65340.0,62640.0,27540.0,1.043103448275862,0.2995642701525055,3,3,1,19,32,84.39900965737198,78.16499121,5,3.0,1,1,1,20.692307692307693,6212630.0,-14675.0,6212630.0,-1128.8461538461538,6212630.0,0.0,6212630.0,0.0,6212630.0,2975.153846153846,6212630.0,0.0,6212630.0,12535.0,6212630.0
2020,46,368,3,1,3,21590,598.1,15000,7.0,5.0,5000.0,8050.0,2760.0,66490.0,55200.0,10810.0,1.2045289855072463,1.9972247918593893,4,3,1,14,7,74.15926683378629,119.3077301,5,3.0,1,1,1,50.69230769230769,83.16666666666667,-13055.0,-5353.0,-1004.2307692307692,-892.1666666666666,0.0,0.0,0.0,0.0,7418.0,10152.166666666666,0.0,0.0,15515.0,6979.0
2023,5,3391,2,1,2,10296,2359.59,10000,7.0,6.0,5000.0,5852.0,5796.0,23296.0,24675.0,11648.0,0.9441134751773048,0.8839285714285714,9,1,1,6,5,0.276107771,0.999041962,5,1.0,1,3,3,71.0,65.0,0.0,0.0,,,0.0,0.0,,,,,,,5760.0,6382.0
2023,39,4310,2,1,1,107776,289.29,100000,7.0,5.0,5000.0,95186.0,13575.0,331138.0,318533.0,108761.0,1.0395720380619904,0.9909434448009856,5,6,1,10,30,,,1,0.0,1,1,1,34.083333333333336,,0.0,,,,0.0,,,,,,0.0,,56160.0,
2023,41,3091,3,1,3,5000,114.12,5000,7.0,5.0,5000.0,0.0,12399.0,12399.0,12399.0,12399.0,1.0,0.4032583272844584,4,1,2,1,1,1.017918926,0.913726633,1,3.0,1,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0
2023,20,2837,3,1,3,15400,215.77,15000,7.0,5.0,5000.0,4800.0,7200.0,24179.0,17017.0,12000.0,1.4208732444026562,1.2833333333333334,16,2,1,13,2,0.036455999,0.855087988,1,3.0,4,1,1,,25.428571428571427,,0.0,,,,0.0,,,,,,,,12288.0
2021,11,1271,1,1,1,37260,119.59,35000,7.0,5.0,5000.0,13500.0,36720.0,261335.0,260559.0,50220.0,1.0029782122283244,0.7419354838709677,2,1,1,16,7,49.01186547508529,14.03079051,5,1.0,1,1,3,61.25,66.61538461538461,-28969.0,-58809.0,-7242.25,-4523.769230769231,0.0,0.0,0.0,0.0,46127.5,46851.53846153846,0.0,0.0,26208.0,65027.0
2022,13,1522,5,1,3,15360,567.62,15000,7.0,5.0,5000.0,9148.0,6240.0,15388.0,20122.0,15388.0,0.7647351157936587,0.9981804003119312,2,3,1,1,1,86.24973608255154,96.64428772,1,3.0,1,1,1,26.5,705.5384615384615,-3480.0,-15937.0,-1740.0,-1225.923076923077,0.0,0.0,0.0,0.0,5691.0,12035.153846153846,0.0,0.0,0.0,19905.0
2023,21,3046,3,1,3,73550,125.32,60000,7.0,5.0,5000.0,36000.0,12000.0,129881.0,142274.0,48000.0,0.912893430985282,1.5322916666666666,7,1,1,5,6,0.164185837,0.636962451,1,0.0,1,1,1,,71.85714285714286,,0.0,,,,0.0,,,,,,,,47032.0
2023,37,2939,5,1,3,78120,159.01,60000,7.0,5.0,5000.0,62400.0,57600.0,343200.0,350400.0,120000.0,0.9794520547945206,0.651,13,1,1,5,5,0.288389281,0.77446578,5,2.0,1,1,1,33.0,,0.0,,,,0.0,,,,,,,,54800.0,
2021,24,1512,5,1,3,108000,67.02,60000,7.0,5.0,5000.0,84000.0,0.0,278739.0,240130.0,84000.0,1.1607837421396745,1.2857142857142858,6,1,1,1,1,51.96981502019414,48.00795622,1,3.0,1,1,1,,66.33333333333333,,-19064.0,,-6354.666666666667,,0.0,,0.0,,68819.0,,0.0,,26208.0
2020,47,569,4,1,3,14040,312.49,5000,7.0,5.0,5000.0,17600.0,27200.0,82812.0,91159.0,44800.0,0.9084347129740344,0.3133928571428571,13,1,1,5,2,95.47060421866108,115.6548875,6,3.0,1,1,1,23.53846153846154,20.857142857142858,-51149.0,-17905.0,-3934.538461538461,-2557.8571428571427,0.0,0.0,0.0,0.0,14726.23076923077,8049.571428571428,0.0,0.0,33654.0,14284.0
2020,28,382,3,1,3,43500,85.28,40000,7.0,5.0,5000.0,156000.0,32500.0,455000.0,461500.0,188500.0,0.9859154929577464,0.2307692307692307,8,1,1,9,7,93.41331625171568,11.84578257,7,3.0,1,1,1,41.0,,-3940.0,,-3940.0,,0.0,,0.0,,63050.0,,0.0,,7688.0,
2021,17,11,1,1,1,21450,315.27,10000,7.0,5.0,5000.0,0.0,6450.0,19827.0,19896.0,6450.0,0.9965319662243668,3.3255813953488373,6,1,1,1,1,130.23264045125413,76.32338573,1,3.0,1,1,1,,39.09090909090909,,-10683.0,,-971.181818181818,,0.0,,0.0,,5885.727272727273,,0.0,,9219.0
2023,40,3721,5,1,3,12800,195.33,5000,7.0,5.0,5000.0,6400.0,19200.0,56542.0,62758.0,25600.0,0.9009528665668122,0.5,5,1,1,5,5,0.615358067,0.849388295,5,1.0,1,1,3,55.46153846153846,,0.0,,,,0.0,,,,,,,,13248.0,
2020,44,92,1,1,1,50160,75.84,50000,7.0,5.0,5000.0,49280.0,37840.0,342320.0,326480.0,87120.0,1.0485175202156334,0.5757575757575758,2,1,1,6,5,103.58984453826162,63.92044376,5,0.0,1,1,1,28.15384615384616,26.75,-95831.0,-16735.0,-7371.615384615385,-4183.75,0.0,0.0,0.0,0.0,29924.69230769231,19479.25,0.0,0.0,63908.0,15449.0
2023,20,3425,2,1,1,13500,56.35,10000,7.0,5.0,5000.0,6750.0,10800.0,35100.0,29700.0,17550.0,1.181818181818182,0.7692307692307693,27,1,1,1,1,0.725869667,0.996981939,1,0.0,1,1,1,,8.0,,0.0,,,,0.0,,,,,,,,109908.0
2022,15,2859,3,1,3,122800,70.08,120000,7.0,5.0,5000.0,628672.0,92776.0,1300304.0,1300304.0,721448.0,1.0,0.1702132378217141,27,5,1,1,1,,42.53306121,12,0.0,1,1,1,,24.923076923076923,0.0,-65135.0,,-7237.222222222223,0.0,0.0,,0.0,,332730.6666666667,,0.0,0.0,700224.0
2022,7,2677,4,1,3,5070,448.55,5000,7.0,5.0,5000.0,2487.0,0.0,20670.0,20609.0,2487.0,1.002959871900626,2.0386007237635706,16,2,1,5,7,67.46820023725182,7.686394381,9,1.0,1,1,1,28.625,49.38461538461539,-14409.0,-37657.0,-1801.125,-2896.692307692308,0.0,0.0,0.0,0.0,16409.25,12765.53846153846,0.0,0.0,17984.0,35887.0
2020,25,768,5,1,3,17160,356.49,15000,7.0,5.0,5000.0,8840.0,5720.0,20001.0,17682.0,14560.0,1.131150322361724,1.1785714285714286,1,1,1,5,6,155.6721042473256,9.727877747,1,3.0,1,1,1,,11.5,,-658.0,,-329.0,,0.0,,0.0,,185.0,,0.0,,2880.0
2021,19,1552,3,1,3,5290,691.81,5000,7.0,5.0,5000.0,3910.0,9660.0,37950.0,37950.0,13570.0,1.0,0.3898305084745763,8,3,1,15,6,107.49570083930446,41.38254408,5,3.0,1,1,1,,53.333333333333336,,-10876.0,,-1208.4444444444443,,0.0,,0.0,,8162.444444444444,,0.0,,12632.0
2022,25,3214,4,1,3,117320,131.86,60000,7.0,5.0,5000.0,58179.0,0.0,368642.0,368642.0,58179.0,1.0,2.016535175922584,13,1,1,5,4,177.60535690123507,8.298473392,5,3.0,1,1,1,,39.333333333333336,,-27524.0,,-9174.666666666666,,0.0,,0.0,,19806.0,,0.0,,6624.0
2023,49,2739,1,1,1,102570,289.03,100000,7.0,5.0,5000.0,101660.0,25480.0,535924.0,551818.0,127140.0,0.9711970251061038,0.8067484662576687,30,1,1,20,29,0.604702948,0.85417826,1,2.0,1,1,1,34.61538461538461,56.0,0.0,0.0,,,0.0,0.0,,,,,,,174960.0,49920.0
2021,49,539,4,1,3,14620,1637.95,5000,7.0,5.0,5000.0,15200.0,2800.0,106400.0,101200.0,18000.0,1.051383399209486,0.8122222222222222,4,3,1,6,2,74.14527408832625,103.4939991,5,2.0,1,1,1,0.0,30.33333333333333,-25374.0,-12964.0,-1951.8461538461536,-1440.4444444444443,0.0,0.0,0.0,0.0,-1748.5384615384614,6845.333333333333,0.0,0.0,28008.0,22440.0
2021,33,1850,2,1,2,31904,1619.06,30000,7.0,6.0,5000.0,19800.0,36270.0,56944.0,59292.0,56070.0,0.9603993793429132,0.5690030319243803,4,1,1,5,2,65.07659027337415,50.84674807,8,0.0,1,1,1,974.5,,0.0,,,,0.0,,,,,,,,0.0,
2021,38,1994,3,1,3,20400,388.2,15000,7.0,5.0,5000.0,16800.0,12800.0,52800.0,53600.0,29600.0,0.9850746268656716,0.6891891891891891,30,1,1,5,2,123.2229037787734,7.667721159,8,1.0,1,1,1,46.90909090909091,,-6030.0,,-548.1818181818181,,0.0,,0.0,,3546.454545454545,,0.0,,1406.0,
2022,33,1140,4,1,3,5100,828.69,5000,7.0,5.0,5000.0,720.0,720.0,6480.0,6480.0,1440.0,1.0,3.5416666666666665,30,3,1,5,5,111.4531725974397,0.277331405,5,3.0,1,1,1,,,,,,,,,,,,,,,,
2020,46,627,1,1,1,20000,708.51,10000,7.0,5.0,5000.0,16464.0,0.0,81374.0,,16464.0,,1.2147716229348882,6,1,1,14,7,98.31885361657724,98.55653115,5,0.0,1,1,1,51.38461538461539,85.5,-31475.0,-11766.0,-2421.153846153846,-1961.0,0.0,0.0,0.0,0.0,16785.0,20858.0,0.0,0.0,25161.0,13280.0
2023,20,3949,2,1,2,26772,1677.99,25000,7.0,6.0,5000.0,40256.0,15834.0,125888.0,134435.0,56090.0,0.9364228065607916,0.4773043323230522,6,6,1,14,2,,,8,0.0,1,1,1,,27.714285714285715,,0.0,,,,0.0,,,,,,,,15600.0
2023,17,3506,2,1,1,25875,330.28,25000,7.0,5.0,5000.0,21975.0,38625.0,237825.0,138900.0,60600.0,1.7122030237580994,0.4269801980198019,5,1,1,5,9,0.476534373,0.863946828,5,1.0,1,1,1,,82.2,,0.0,,,,-6400.0,,-640.0,,,,,,51414.0
2021,9,1523,4,1,4,10650,617.0,5000,7.0,5.0,5000.0,21750.0,12750.0,81958.0,79414.0,34500.0,1.0320346538393734,0.308695652173913,8,1,1,14,7,154.86272642760846,53.62308339,5,2.0,1,1,1,61.8,88.23076923076923,-3003.0,-20578.0,-600.6,-1582.923076923077,0.0,0.0,0.0,0.0,12631.0,23809.76923076923,0.0,0.0,13728.0,29909.0
2022,20,2741,2,1,1,35448,459.13,35000,7.0,5.0,5000.0,27216.0,66304.0,266448.0,279496.0,93520.0,0.9533159687437388,0.3790419161676647,1,1,1,10,38,78.80476859571903,72.79331718,8,0.0,1,1,1,,44.625,,-81652.0,,-10206.5,,0.0,,0.0,,49439.125,,0.0,,76752.0
2020,41,346,4,1,3,5210,355.26,5000,7.0,5.0,5000.0,4480.0,4480.0,22400.0,21760.0,8960.0,1.0294117647058822,0.5814732142857143,6,2,1,5,7,100.52448051260296,46.66870716,5,3.0,1,1,1,43.23076923076923,40.0,-3911.0,-299.0,-300.84615384615387,-299.0,0.0,0.0,0.0,0.0,2161.0,2190.0,0.0,0.0,3696.0,312.0
2022,34,3137,4,1,3,45960,139.13,40000,7.0,5.0,5000.0,57229.0,22400.0,79629.0,86448.0,79629.0,0.9211202109938924,0.577176656745658,1,1,1,1,1,88.69162636062033,64.07495374,1,3.0,1,1,1,,,,,,,,,,,,,,,,
2022,48,606,1,1,1,12900,1210.07,10000,7.0,5.0,5000.0,16620.0,4020.0,72621.0,64679.0,20640.0,1.1227910140849426,0.625,3,1,5,20,27,87.15955069810215,36.67093578,5,3.0,1,1,1,,,,,,,,,,,,,,,,
2021,26,1650,4,1,3,8150,534.38,5000,7.0,5.0,5000.0,8960.0,0.0,30720.0,33280.0,8960.0,0.9230769230769232,0.9095982142857144,6,1,1,18,7,49.5110487431834,43.71965781,5,0.0,1,1,1,,102.0,,-156.0,,-156.0,,0.0,,0.0,,14897.0,,0.0,,4680.0
2020,49,627,1,1,1,32800,405.13,30000,7.0,5.0,5000.0,20430.0,14490.0,91409.0,84227.0,34920.0,1.085269569140537,0.9392898052691868,6,1,1,13,9,107.18394755382302,151.6245846,5,0.0,1,4,4,52.46153846153846,87.55555555555556,-31548.0,-16819.0,-2426.769230769231,-1868.7777777777776,0.0,0.0,0.0,0.0,15738.23076923077,21003.555555555555,0.0,0.0,46810.0,15296.0
2023,45,3509,3,1,3,29600,150.73,25000,7.0,5.0,5000.0,19200.0,25600.0,160893.0,162308.0,44800.0,0.991282007048328,0.6607142857142857,1,1,1,20,26,0.397597471,0.979916956,5,1.0,1,1,1,46.16666666666666,,0.0,,,,0.0,,,,,,,,39744.0,
2021,14,1696,1,1,2,49320,1150.15,45000,7.0,6.0,5000.0,40584.0,35040.0,82672.0,90021.0,75624.0,0.9183634929627532,0.6521739130434783,30,1,1,5,9,,563.9641977,1,1.0,1,1,1,,60.46153846153846,,-71082.0,,-5467.846153846154,,-13000.0,,-1000.0,,16953.53846153846,,0.0,,76040.0
2021,33,2013,4,1,4,16820,546.54,15000,7.0,5.0,5000.0,9180.0,15300.0,40800.0,40800.0,24480.0,1.0,0.6870915032679739,4,1,1,18,25,119.1599785666842,101.5821299,8,0.0,1,1,1,38.66666666666666,,-23707.0,,-3951.1666666666665,,0.0,,0.0,,19416.0,,0.0,,22047.0,
2022,17,1751,2,1,1,11160,737.52,10000,7.0,5.0,5000.0,8100.0,10020.0,22116.0,22170.0,18120.0,0.9975642760487144,0.6158940397350994,5,1,1,1,1,87.71519609486337,10.13368871,1,3.0,1,1,1,,78.72727272727273,,-11035.0,,-1003.181818181818,,0.0,,0.0,,16186.363636363636,,0.0,,14160.0
2020,14,184,1,1,1,26400,843.57,25000,7.0,5.0,5000.0,3652.0,12320.0,78657.0,85033.0,15972.0,0.9250173462067668,1.6528925619834711,8,1,1,5,2,129.31945544046172,40.25011021,6,0.0,1,1,1,0.0,47.38461538461539,-7827.0,-14148.0,-7827.0,-1088.3076923076924,0.0,0.0,0.0,0.0,-356.0,7175.923076923077,0.0,0.0,0.0,20483.0
2023,49,4250,2,1,1,37840,293.47,35000,7.0,5.0,5000.0,5472.0,0.0,59356.0,67108.0,5472.0,0.8844847112117781,6.915204678362573,16,1,1,20,28,0.360186393,0.828604904,1,1.0,1,1,1,62.76923076923077,53.85714285714285,0.0,0.0,,,0.0,0.0,,,,,,,11776.0,11776.0
2021,37,2007,4,1,3,16280,592.96,15000,7.0,5.0,5000.0,16740.0,23760.0,57780.0,58860.0,40500.0,0.981651376146789,0.4019753086419753,6,2,1,5,2,1662.9267232657262,45.81064423,9,1.0,1,2,5,45.6,,-14760.0,,-1476.0,,0.0,,0.0,,5116.2,,0.0,,13640.0,
2023,24,3412,1,2,1,54600,182.04,50000,7.0,5.0,5000.0,37923.0,0.0,118154.0,136016.0,37923.0,0.8686772144453594,1.4397595126967804,2,1,1,6,6,0.031556802,0.626917178,9,1.0,1,1,1,,75.0,,0.0,,,,0.0,,,,,,,,6048.0
2022,7,2684,2,1,1,87240,131.81,75000,7.0,5.0,5000.0,82612.0,6594.0,393928.0,385940.0,89206.0,1.0206975177488729,0.9779611236912316,13,1,1,5,4,,0.0,8,0.0,1,1,1,20.625,24.46153846153846,-1512.0,-136713.0,-302.4,-10516.384615384615,0.0,0.0,0.0,0.0,7033.6,39184.0,0.0,0.0,13056.0,153768.0
2022,33,3322,3,1,3,55200,63.7,40000,7.0,5.0,5000.0,40000.0,0.0,58053.0,108177.0,40000.0,0.5366482708893757,1.38,2,1,1,5,2,56.31090485209145,38.83867044,1,3.0,1,1,1,,,,,,,,,,,,,,,,
2020,49,1252,3,1,3,113250,45.9,60000,7.0,5.0,5000.0,174250.0,0.0,850750.0,881500.0,174250.0,0.9651162790697676,0.6499282639885222,2,1,1,13,5,56.96312498687496,81.17555789,1,0.0,1,1,1,50.07692307692308,93.0,-195845.0,-155812.0,-15065.0,-17312.444444444445,0.0,0.0,0.0,0.0,127511.07692307692,176396.44444444444,0.0,0.0,271220.0,138575.0
2022,9,2762,4,1,3,60900,301.19,60000,7.0,5.0,5000.0,90719.0,4483.0,258781.0,256941.0,95202.0,1.007161177079563,0.6396924434360622,3,1,1,10,37,,0.0,8,1.0,4,1,1,11.5,46.07692307692308,-948.0,-82132.0,-316.0,-6317.846153846154,0.0,0.0,0.0,0.0,2628.0,38883.230769230766,0.0,0.0,4416.0,120609.0
2020,37,416,4,1,3,88060,101.84,60000,7.0,5.0,5000.0,99200.0,60800.0,361600.0,355200.0,160000.0,1.018018018018018,0.550375,2,1,1,5,6,150.8871780086748,82.20313349,5,0.0,1,1,1,98.5,,-160118.0,,-16011.8,,0.0,,0.0,,88779.4,,0.0,,0.0,
2022,20,3067,4,1,3,9295,580.44,5000,7.0,5.0,5000.0,0.0,0.0,14620.0,14620.0,0.0,1.0,1.0,9,1,1,5,5,55.82856361174664,3.864929177,5,1.0,1,1,1,,73.5,,-3135.0,,-391.875,,0.0,,0.0,,5811.5,,0.0,,2880.0
2021,2,300,4,1,3,5200,437.67,5000,7.0,5.0,5000.0,3780.0,2160.0,15003.0,15003.0,5940.0,1.0,0.8754208754208754,6,3,1,13,7,83.64350493996612,85.40470496050654,5,2.0,1,1,1,53.5,97.3846153846154,-3402.0,-3304.0,-283.5,-254.15384615384616,0.0,0.0,0.0,0.0,2223.333333333333,3968.153846153846,0.0,0.0,5815.0,3774.0
2023,41,3982,4,1,3,31950,300.75,25000,7.0,5.0,5000.0,24000.0,12000.0,132000.0,132000.0,36000.0,1.0,0.8875,30,1,1,5,5,0.784473496,1.021838997,8,1.0,1,4,4,37.69230769230769,17.0,0.0,0.0,,,0.0,0.0,,,,,,,21888.0,0.0
2023,40,3967,1,1,1,10176,1969.14,10000,7.0,5.0,5000.0,6552.0,0.0,20332.0,20332.0,6552.0,1.0,1.5531135531135531,30,1,1,5,4,0.404032258,0.894370284,5,2.0,1,1,1,63.30769230769231,,0.0,,,,0.0,,,,,,,,6816.0,
2023,12,3675,2,1,1,31050,39.17,30000,7.0,5.0,5000.0,25650.0,12150.0,37800.0,31050.0,37800.0,1.2173913043478262,0.8214285714285714,12,3,1,1,1,0.031753563,1.030000863,1,0.0,1,1,1,38.0,11.538461538461538,0.0,0.0,,,0.0,0.0,,,,,,,18900.0,36833.0
2021,25,1922,2,1,2,6016,2340.51,5000,7.0,6.0,5000.0,4569.0,0.0,14405.0,13707.0,4569.0,1.050922886116583,1.316699496607573,1,1,1,18,6,73.38199529596554,10.73074753,8,0.0,1,1,1,,54.5,,-3248.0,,-1624.0,,0.0,,0.0,,18242.0,,0.0,,4416.0
2020,51,549,2,1,1,22300,270.6,10000,7.0,5.0,5000.0,12350.0,0.0,23756.0,29883.0,12350.0,0.7949670381153164,1.805668016194332,7,1,1,5,2,6.210723012462204,136.0405621,7,3.0,1,1,1,21.07692307692308,20.09090909090909,-16979.0,-10852.0,-1306.076923076923,-986.5454545454544,0.0,0.0,0.0,0.0,4686.538461538462,3096.6363636363635,0.0,0.0,19281.0,9022.0
2021,21,1836,3,1,3,12000,498.07,5000,7.0,5.0,5000.0,13300.0,10500.0,37100.0,39200.0,23800.0,0.9464285714285714,0.5042016806722689,6,1,1,1,1,,858.5966859,9,0.0,2,1,1,,24.666666666666668,,-818.0,,-163.6,,0.0,,0.0,,10934.4,,0.0,,10160.0
2022,46,3504,4,1,3,118920,146.1,60000,7.0,5.0,5000.0,132600.0,142800.0,825936.0,691106.0,275400.0,1.195093082681962,0.4318082788671024,4,6,5,10,32,47.05195028397372,61.67599257,1,0.0,1,3,3,,,,,,,,,,,,,,,,
2020,20,62,3,1,3,11040,200.32,5000,7.0,5.0,5000.0,0.0,31200.0,36918.0,38406.0,31200.0,0.9612560537416028,0.3538461538461538,11,1,1,7,5,182.44752817090745,149.6704334,1,3.0,1,1,1,,27.285714285714285,,-24041.0,,-3434.428571428572,,0.0,,0.0,,4793.285714285715,,0.0,,32858.0
2022,15,1408,3,1,3,55300,102.08,40000,7.0,5.0,5000.0,72000.0,12000.0,432000.0,324726.0,84000.0,1.330352358603869,0.6583333333333333,8,1,1,5,6,129.14378848668744,13.40878842,5,3.0,1,1,1,,30.46153846153846,0.0,-47305.0,,-3638.846153846154,0.0,0.0,,0.0,,19487.30769230769,,0.0,0.0,73812.0
2023,49,4190,4,1,3,60640,151.04,60000,7.0,5.0,5000.0,51200.0,6400.0,362770.0,376151.0,57600.0,0.964426520200664,1.0527777777777778,4,6,1,20,21,1.021489255,0.846743295,1,0.0,1,1,1,43.46153846153846,51.0,0.0,0.0,,,0.0,0.0,,,,,,,89440.0,27840.0
2022,42,3407,3,1,3,120000,66.74,120000,7.0,5.0,5000.0,88000.0,144000.0,912000.0,920000.0,232000.0,0.991304347826087,0.5172413793103449,1,6,5,10,41,,32.54529841,1,0.0,2,1,1,,,,,,,,,,,,,,,,
2022,20,2585,5,1,3,5115,428.81,5000,7.0,5.0,5000.0,2560.0,25600.0,113280.0,133120.0,28160.0,0.8509615384615384,0.181640625,1,1,1,5,2,73.40928681417151,80.24664549,10,0.0,4,1,1,,34.625,,-44150.0,,-5518.75,,0.0,,0.0,,13090.0,,0.0,,41664.0
2022,23,3083,3,1,3,8580,929.44,5000,7.0,5.0,5000.0,5060.0,0.0,26620.0,26620.0,5060.0,1.0,1.6956521739130437,5,1,1,5,6,21.87635816966279,0.771774922,5,3.0,1,1,1,,26.2,,-6266.0,,-1253.2,,0.0,,0.0,,3699.8,,0.0,,6016.0
2022,14,2868,4,1,3,10140,481.25,5000,7.0,5.0,5000.0,7765.0,0.0,28416.0,23231.0,7765.0,1.223193147087943,1.305859626529298,4,1,1,5,7,,,8,0.0,1,1,1,0.0,31.384615384615383,0.0,-1340.0,,-148.88888888888889,0.0,0.0,,0.0,,29880.11111111111,,0.0,0.0,51567.0
2020,19,18,1,1,1,177820,66.44,100000,7.0,5.0,5000.0,79900.0,72760.0,546168.0,456960.0,152660.0,1.1952205882352942,1.1648106904231623,2,1,1,7,5,60.85603378438369,41.67160263,5,0.0,1,1,4,,55.25,,-38446.0,,-4805.75,,0.0,,0.0,,23800.75,,0.0,,7711.0
2023,8,3449,2,1,1,86400,201.38,75000,7.0,5.0,5000.0,80100.0,61000.0,456300.0,475200.0,141100.0,0.9602272727272728,0.6123316796598157,5,1,1,5,6,0.289471307,1.508512459,1,0.0,6,1,1,32.333333333333336,53.69230769230769,0.0,0.0,,,0.0,0.0,,,,,,,78188.0,160338.0
2020,35,958,5,1,3,33280,271.4,25000,7.0,5.0,5000.0,33280.0,19760.0,119080.0,115440.0,53040.0,1.0315315315315314,0.6274509803921569,1,1,1,8,6,165.69408228857642,52.11129466,6,1.0,1,1,1,39.625,,-17706.0,,-2213.25,,0.0,,0.0,,10447.625,,0.0,,13213.0,
2021,13,1478,5,1,3,9360,436.74,5000,7.0,5.0,5000.0,10400.0,5200.0,32062.0,31987.0,15600.0,1.002344702535405,0.6,1,1,1,15,6,126.13655684061727,17.22101239,1,3.0,1,1,1,20.0,47.69230769230769,-1173.0,-11297.0,-586.5,-869.0,0.0,0.0,0.0,0.0,2382.0,5506.846153846154,0.0,0.0,0.0,17376.0
2021,30,1726,5,1,3,31720,479.42,25000,7.0,5.0,5000.0,33280.0,11960.0,51621.0,45899.0,45240.0,1.124665025381817,0.7011494252873564,2,1,1,1,1,151.4140495,79.94896123,1,3.0,1,1,1,0.0,,0.0,,,,0.0,,,,,,,,0.0,
2022,22,2998,4,1,3,16590,367.16,15000,7.0,5.0,5000.0,16000.0,68800.0,146400.0,152000.0,84800.0,0.963157894736842,0.1956367924528302,6,1,1,5,9,5793.9664912797525,146.460179,8,1.0,1,1,1,,38.333333333333336,,-2202.0,,-367.0,,0.0,,0.0,,41776.0,,0.0,,66378.0
2020,27,676,2,1,1,9600,193.32,5000,7.0,5.0,5000.0,2734.0,25200.0,27934.0,32609.0,27934.0,0.8566346714097335,0.3436672155795804,5,1,2,1,1,188.5655415316651,0.0,1,0.0,1,1,1,,,,,,,,,,,,,,,,
2023,38,4265,5,1,3,47880,164.96,40000,7.0,5.0,5000.0,27608.0,6090.0,94598.0,94801.0,33698.0,0.9978586723768736,1.4208558371416702,8,6,1,10,30,,,1,0.0,1,1,1,48.0,,0.0,,,,0.0,,,,,,0.0,,20000.0,
